Id,Churn
260,0.07920055259297436
261,0.36349434563875277
262,0.25012795057351783
263,0.3669629042101423
264,0.6532067336597907
265,0.25949359873645556
266,0.6371416939633232
267,0.25913986875027717
268,0.18224138976472898
269,0.05500762504519611
270,0.007037120855695921
271,0.0034108584518122284
272,0.393458946731784
273,0.5658195349597368
274,0.06121677522409564
275,0.22480886785836446
276,0.03269462173768696
277,0.04578317823467646
278,0.12758330912463486
279,0.055549805657003945
280,0.6174790007609252
281,0.07602709000805818
282,0.5365476824151914
283,0.0017089569328232687
284,0.21848198498459168
285,0.008775247578105634
286,0.003139945502139242
287,0.002443373204524082
288,0.08286920215516276
289,0.7589625012845294
290,0.3542586097301323
291,0.6515921658738597
292,0.05563802566306048
293,0.5076155034626593
294,0.575720086185274
295,0.05835690118685651
296,0.11008700051107768
297,0.4900098852581768
298,0.0015073634373803004
299,0.23832531244304608
300,0.017678442640920985
301,0.1133228621870161
302,0.08233640540890202
303,0.7753946360286528
304,0.011185226729562977
305,0.18405807149051145
306,0.2607377494398788
307,0.613408921600814
308,0.7198118805828352
309,0.7037422874482672
310,0.08070657193499131
311,0.0034531503464507135
312,0.06359090142281477
313,0.03327497204718233
314,0.4938236855304489
315,0.7269834556737343
316,0.028444534922725778
317,0.24652955565660195
318,0.7384149951946725
319,0.5530750875081488
320,0.44239506082642494
321,0.6738937238386813
322,0.5542218816186629
323,0.13370599350846926
324,0.007311100579740103
325,0.7048862482396386
326,0.01426034982996658
327,0.2388894314205542
328,0.00263520702927256
329,0.3800556836909467
330,0.11977314300458429
331,0.34211152034333936
332,0.3041397456189247
333,0.16654971241020286
334,0.4458786643126704
335,0.08384725002130407
336,0.006974319007217226
337,0.1911670143151484
338,0.015071491310391904
339,0.009715597452483331
340,0.4528077400730729
341,0.27710676400935
342,0.15773627178943161
343,0.24473410025237058
344,0.004489646875531105
345,0.03763742535969604
346,0.4086849501177997
347,0.27960699457216703
348,0.008932380981081532
349,0.3598183013852071
350,0.054974827462947524
351,0.031480678216258315
352,0.33166044689704555
353,0.04162395035458499
354,0.33443381351664864
355,0.009571084195514262
356,0.6269034491028099
357,0.6105444370496607
358,0.6234906546483274
359,0.5333727055539641
360,0.19559202058977526
361,0.005460321331609013
362,0.4318426373457706
363,0.07577242195314712
364,0.31763389769007305
365,0.006427972257194855
366,0.06645549236578348
367,0.19664319497374355
368,0.04938939768409668
369,0.06091680575629919
370,0.027932989976015524
371,0.42519437971269436
372,0.017710467857197654
373,0.7428934034788955
374,0.014850040638150756
375,0.12745364940049916
376,0.18479762229645116
377,0.1752952232365913
378,0.7202941585970338
379,0.5696903971898647
380,0.3089394483133644
381,0.06397650430657506
382,0.03908897591968166
383,0.32308976748638996
384,0.1526651321630361
385,0.5627703185847154
386,0.5588791648209067
387,0.004368503893433147
388,0.0027142199449887027
389,0.0065877042482742655
390,0.6925337809083778
391,0.0085250750011364
392,0.7077404379715556
393,0.45481387177755156
394,0.033574532787282375
395,0.4656062240400566
396,0.040281646662311536
397,0.07315586964396037
398,0.14107610012927188
399,0.01223779012657826
400,0.21685541286243923
401,0.07478417101379918
402,0.00987018776994296
403,0.1634465340722772
404,0.009200916209619292
405,0.5735119778838182
406,0.6088439480107977
407,0.2745362742500907
408,0.20364096413505628
409,0.02355694607164934
410,0.03641660921542434
411,0.032942945240544676
412,0.6114467134866862
413,0.5274473794947031
414,0.20562452911065235
415,0.13518484944241937
416,0.03324179579557763
417,0.408699962390972
418,0.07515740494334683
419,0.09098474413576073
420,0.48651925316942357
421,0.21194826374101605
422,0.49721352899085997
423,0.09034911638876529
424,0.06293387572098127
425,0.6376416393078592
426,0.07775147615811405
427,0.028344189627211292
428,0.7164271368501987
429,0.18027919687569424
430,0.01678715819855846
431,0.06542519926923353
432,0.4749329747889094
433,0.5125146017301195
434,0.6108820218793584
435,0.6315593727644265
436,0.018164121010845868
437,0.005733476865232624
438,0.2794297887212431
439,0.4271535363999801
440,0.07960752592591781
441,0.24195383748568644
442,0.20086625340157882
443,0.08035990592599815
444,0.317086627545939
445,0.004477631517970168
446,0.010773982170170266
447,0.013249378077116913
448,0.5252800411735342
449,0.07808594190086497
450,0.5986449984907158
451,0.46682212017883223
452,0.007293570796043599
453,0.6092849256290783
454,0.038778221053422136
455,0.13993415181516464
456,0.21385448976322727
457,0.0035362128145463422
458,0.012585765886385865
459,0.1035084231320804
460,0.18958661992851805
461,0.005681712122491769
462,0.007681998050922991
463,0.061187976560304135
464,0.2803629550053093
465,0.19571134083630362
466,0.015118705718639072
467,0.6961609139185724
468,0.20341428248634172
469,0.015685535984510824
470,0.5563799649216438
471,0.35084150905540273
472,0.20593096058902716
473,0.26654023343569666
474,0.5725878117948896
475,0.015194009199770807
476,0.7298398881659467
477,0.040545259080491454
478,0.03454862657541278
479,0.2144558158468862
480,0.36584608307846633
481,0.015807933625158026
482,0.3058301985376768
483,0.39580640803810435
484,0.08647455525971288
485,0.43319930277967783
486,0.42531839298816265
487,0.27764916514053856
488,0.008754734846512752
489,0.03937421207950637
490,0.6555762506627711
491,0.2876854656114065
492,0.22233877780015768
493,0.06594664278710619
494,0.038792897928329725
495,0.0064642664822563796
496,0.03998370445644343
497,0.03029514246364926
498,0.5480126998615397
499,0.07475552620593195
500,0.6941068499637769
501,0.015275530465451798
502,0.201301599065484
503,0.39888045549647744
504,0.3245626263806661
505,0.011345937937442107
506,0.1778209864699245
507,0.19985987514066378
508,0.5573099042000723
509,0.0900320475439805
510,0.6906418702852873
511,0.3147326029852312
512,0.46643739811885676
513,0.44643316989572474
514,0.13406526436810895
515,0.08270800203826584
516,0.24242392069849386
517,0.8104072616661544
518,0.4754361402390648
519,0.0045618045166368705
520,0.5725029484396027
521,0.02712899405989826
522,0.006766169324092826
523,0.1248715788732347
524,0.7440268097504846
525,0.17975948937634306
526,0.44039210812016966
527,0.10853475414223444
528,0.659693149805281
529,0.08919624471120052
530,0.015591494392715951
531,0.056002212868716324
532,0.22672691833860298
533,0.3890457503334427
534,0.7019440244409372
535,0.5041722968376402
536,0.5749822212585238
537,0.0260558355937954
538,0.4630408252485031
539,0.1950352045522504
540,0.5542415736227061
541,0.7187041217652582
542,0.14019032349098023
543,0.09385193462658717
544,0.08296663773708639
545,0.2978884905219686
546,0.36834976122983276
547,0.008893847841934682
548,0.4110425255036183
549,0.051467927476327745
550,0.10321909753821751
551,0.024796484717815065
552,0.005980903897225452
553,0.15452075972503806
554,0.06017576090259844
555,0.05066506304215015
556,0.7077223542475125
557,0.7117221268333651
558,0.06633829682397273
559,0.4174295202161964
560,0.40876085795645556
561,0.0034231614507834627
562,0.02972433851725617
563,0.025860991749216588
564,0.27780794337583686
565,0.21235185703384155
566,0.7033412051190138
567,0.10378638169539352
568,0.5469496993515665
569,0.0666163358621964
570,0.006620590048109626
571,0.7652531661604834
572,0.7114607073501577
573,0.2025278773987249
574,0.0038414673732012857
575,0.2987470167242776
576,0.2575549086715776
577,0.5425733743878046
578,0.32990228144110195
579,0.6637710059713923
580,0.011128961379090103
581,0.6767784641254583
582,0.0022073004094113695
583,0.01776621421721219
584,0.19967706975955538
585,0.00919660470313597
586,0.16873138011820474
587,0.035903195157857726
588,0.7474295984462651
589,0.38108381047110995
590,0.79173247879471
591,0.03857295529625698
592,0.6777106432477675
593,0.039842216573170115
594,0.4434114757884847
595,0.6386768148497631
596,0.0017118094854462766
597,0.42705525984217146
598,0.34452860117822975
599,0.02067838328294509
600,0.0037868982136616625
601,0.2201625421220867
602,0.11163098106518231
603,0.5721192092346141
604,0.016556083048753657
605,0.13078227604483614
606,0.10322768735119905
607,0.6781555404155517
608,0.05365693601052828
609,0.21012614239806293
610,0.6034503495670551
611,0.19544803665399105
612,0.3174931863604473
613,0.23439637449470224
614,0.042490445847644866
615,0.012763099397356738
616,0.5833017458430177
617,0.1369217369661314
618,0.027683192120802322
619,0.3206779259683641
620,0.05264716254117005
621,0.39287651276922414
622,0.553919619165072
623,0.7467301391154066
624,0.03390977883067337
625,0.11134431335028201
626,0.014229520874284456
627,0.0531167517782718
628,0.6733990113650494
629,0.16646521030907016
630,0.5318640959929843
631,0.04554865164747428
632,0.6214349376260225
633,0.02951896483377025
634,0.6068396257279115
635,0.010861430004881465
636,0.05279158868316717
637,0.11192343519301268
638,0.2069270982825712
639,0.6255809152495126
640,0.6801922403321875
641,0.21115207247089016
642,0.11389149585986949
643,0.12762338101224632
644,0.24853240518240985
645,0.027921153905509234
646,0.06420963000977016
647,0.0862434331202695
648,0.0024804374413660295
649,0.14752444452392777
650,0.01105950393543054
651,0.7865242400717593
652,0.014855944182375729
653,0.26486336764768964
654,0.2449444192524872
655,0.6125505202522293
656,0.19740300787991302
657,0.13386584826560188
658,0.052441023526849276
659,0.24516587634726483
660,0.09494809452626178
661,0.02414741029594672
662,0.45448497481470584
663,0.2838858975793599
664,0.011293341289725131
665,0.7374675693727999
666,0.7959769184510124
667,0.1979523763395815
668,0.014586105993788352
669,0.0031740952081197784
670,0.06723114138311409
671,0.5136504888109069
672,0.6288089093211487
673,0.40130162515966333
674,0.7284705450326481
675,0.13578842946485162
676,0.0068460030660440815
677,0.32854947839184556
678,0.22123299308668878
679,0.6190599464187149
680,0.3687068613254866
681,0.1189826876356436
682,0.022756383672883324
683,0.3162510245273761
684,0.020800243520758318
685,0.35127527107191503
686,0.07536218651095794
687,0.01394825989754423
688,0.25701274241738925
689,0.3090190669647055
690,0.7023205457712524
691,0.8198009138029922
692,0.40074062114217796
693,0.2761224536721425
694,0.04546353276908294
695,0.5426593336980419
696,0.31464070340283296
697,0.01583434800590612
698,0.017609969784780223
699,0.10567131123071238
700,0.07202241929311576
701,0.15691022837268973
702,0.10431462536391686
703,0.11591775510179733
704,0.782992754311548
705,0.00706220927454122
706,0.0556424649552127
707,0.6401990089743256
708,0.009617911195085063
709,0.07657684295879091
710,0.03637306406714302
711,0.2020968871757144
712,0.3121521204068199
713,0.16470898394547684
714,0.1937383423554716
715,0.1358976622973594
716,0.6693120819038496
717,0.01024563065259971
718,0.3894505453963119
719,0.767154335889234
720,0.1468780269713605
721,0.16266756705132937
722,0.20617955039429436
723,0.39030227130317363
724,0.09514079383473019
725,0.6761727183918488
726,0.02528559960668618
727,0.5532104031726383
728,0.27857452405007294
729,0.03981445864211875
730,0.004604498701054131
731,0.7293093551847055
732,0.008799940140736866
733,0.011950306574062704
734,0.062137445453693256
735,0.5874316524260793
736,0.008764482450194093
737,0.31571326596896976
738,0.4330215791566347
739,0.4727774168117145
740,0.3467450459787811
741,0.3362866936971349
742,0.3828740201090952
743,0.30964513473578054
744,0.2059278316397556
745,0.19397948323052924
746,0.06221579743556839
747,0.29718311497506805
748,0.0019326805514963655
749,0.6214802991157182
750,0.4188660257705323
751,0.021549814163615767
752,0.12107808000602628
753,0.0658344658795794
754,0.6742743528894742
755,0.11668785265962031
756,0.18684376174973366
757,0.4372277109763051
758,0.029379121191851446
759,0.673255764739375
760,0.3483010469477272
761,0.6293458990881597
762,0.7235615135858222
763,0.12930032516493062
764,0.15840817804532356
765,0.11315680184957765
766,0.48176893451930747
767,0.05507766245293584
768,0.1269212123924468
769,0.4041443184254296
770,0.6130312357757939
771,0.05080743280560105
772,0.7226064463680831
773,0.19449339638360483
774,0.4822412214939995
775,0.06048376923663511
776,0.06280882015414109
777,0.4841519543947408
778,0.025208216603562084
779,0.6229114503862297
780,0.05959412015663735
781,0.4802603539753417
782,0.6096610296273652
783,0.5393116295399374
784,0.007966789153045457
785,0.5799454171287473
786,0.1725109859805136
787,0.1511263793963102
788,0.5696701088326775
789,0.006503065562484893
790,0.6100443027188359
791,0.6209952956807067
792,0.013662034871276447
793,0.5118071892328517
794,0.697151998989469
795,0.5816479412285837
796,0.40693471431068584
797,0.00445627150883498
798,0.08561204376296952
799,0.010307455933306892
800,0.19988559714004203
801,0.4062019578290498
802,0.029323529553451463
803,0.7077272228967479
804,0.004360906026832598
805,0.193202376024916
806,0.012091248896520173
807,0.46824996944856356
808,0.17293489440416865
809,0.25180154075588385
810,0.1459102123854455
811,0.2622431361175396
812,0.3455703233093469
813,0.13628182972536917
814,0.03182001351714786
815,0.7015947584313514
816,0.17928502375687844
817,0.4727089422840814
818,0.01984152123495247
819,0.03425003709200768
820,0.07084264801019986
821,0.7778317682358357
822,0.0052897883198797105
823,0.021473655777529597
824,0.0744331822547747
825,0.039672346965891184
826,0.023022196971231555
827,0.5796033899175675
828,0.7947017623001039
829,0.7752685893754777
830,0.8216755709572574
831,0.6805999648475409
832,0.2131369235953926
833,0.315814649669083
834,0.2536960473462103
835,0.37139290678733455
836,0.07082062870894018
837,0.7269047338150278
838,0.49379854166460097
839,0.36099937415674604
840,0.27828706935730035
841,0.20409744244608402
842,0.08404008934202468
843,0.28629419141674517
844,0.006241210234865288
845,0.3499105627144876
846,0.5723211220760605
847,0.6949686199150545
848,0.014602553738553554
849,0.23764376482064506
850,0.3096584891399413
851,0.15690601539581278
852,0.008166075049380224
853,0.2735551095481261
854,0.32300264937450557
855,0.06136512382671781
856,0.5006022209340077
857,0.0866535322407892
858,0.7115844101840726
859,0.010151912304232456
860,0.5351064651509487
861,0.07354078250746293
862,0.0708826735714171
863,0.4548792396905552
864,0.19823269769035115
865,0.018618631572662157
866,0.0727516148020799
867,0.2918927780710227
868,0.33680038344353935
869,0.4688870147062999
870,0.7137895749175617
871,0.07485041025522886
872,0.10349346914026693
873,0.5407125831843965
874,0.6881681637096921
875,0.5460308669359635
876,0.2730216901177258
877,0.13602771020155538
878,0.015771789477455
879,0.12588574897420726
880,0.09906570867355026
881,0.06583773173322494
882,0.0037700400898662647
883,0.8087900944457147
884,0.01575853724471259
885,0.37322887153583734
886,0.30701036892334055
887,0.013646846295302252
888,0.08009489365117821
889,0.22452336110762836
890,0.3625845140902467
891,0.12162934645235188
892,0.004412917750518338
893,0.7477613777750407
894,0.12463120130227631
895,0.04226684732348552
896,0.025969641703637403
897,0.496358250619376
898,0.038997418457342496
899,0.7769272913399502
900,0.015423981260446685
901,0.2491268846734898
902,0.07193771197360994
903,0.06760307447625606
904,0.14952972623300692
905,0.008699920434201307
906,0.6144134508632744
907,0.0027398286076551802
908,0.04759415679763421
909,0.6966419457823116
910,0.01039750636233282
911,0.0459329356495399
912,0.006404794037868698
913,0.4295394443843243
914,0.14861688766330458
915,0.021364575928576865
916,0.7416321251032805
917,0.5390588654411611
918,0.20379303908844515
919,0.6712828048151852
920,0.12494790981926664
921,0.8092454587746502
922,0.21337151944712374
923,0.03166907878851542
924,0.5548882440749968
925,0.13404650566416626
926,0.0680264464209099
927,0.21297974115085605
928,0.09020702299294732
929,0.21311404177004425
930,0.6004007278615721
931,0.2969390407903016
932,0.7800495121482368
933,0.07274087682144285
934,0.06228740050455893
935,0.03924742177028905
936,0.007410375725946206
937,0.3975905876062284
938,0.14544258262731782
939,0.011307466684388446
940,0.0012198286028171934
941,0.5482318141361758
942,0.4834465594582309
943,0.0035098785193502266
944,0.13160693023132827
945,0.7307841262120675
946,0.34968166543798346
947,0.01574464673732228
948,0.09776303553880562
949,0.4603513387777884
950,0.6242684407258864
951,0.06625659517437513
952,0.21188183190712093
953,0.41030208791240036
954,0.18554265379179388
955,0.12071567356870001
956,0.09098499274895677
957,0.3492514695969729
958,0.04534947914759145
959,0.13415167678955295
960,0.452021706670046
961,0.48400353488671594
962,0.13807908248078354
963,0.01734294200132628
964,0.5643629125841496
965,0.7798432245582817
966,0.3474522938832512
967,0.006057599997559919
968,0.09170885659805901
969,0.021495301652962318
970,0.014086727480328081
971,0.010835204008600578
972,0.4743076028121105
973,0.12020948422505244
974,0.0026902184648843618
975,0.6152728310251853
976,0.08754582680787823
977,0.047793901303772465
978,0.5229909330477457
979,0.05483596086969665
980,0.7037985963191827
981,0.10633547330346714
982,0.2919101306302237
983,0.00198489029295437
984,0.466412946007011
985,0.013526477003602261
986,0.057700514947515276
987,0.6592452162224504
988,0.25108841582451996
989,0.032811160692163326
990,0.6985278140510176
991,0.6071316788253421
992,0.20515740261086907
993,0.16476371910228904
994,0.6278925740222284
995,0.4828380963771485
996,0.19433628941820322
997,0.0015845526145243445
998,0.7200425008870518
999,0.003993516889908305
1000,0.020263196395361914
1001,0.3018730080365804
1002,0.2021248603163081
1003,0.1401208516784439
1004,0.5166710441429495
1005,0.0029661419945219746
1006,0.030376504337811343
1007,0.06385427425756796
1008,0.08884659478591433
1009,0.2282756548979736
1010,0.5762995545226626
1011,0.39333595546018646
1012,0.17270706673393235
1013,0.22176026115611186
1014,0.11024648525158198
1015,0.009255316212699661
1016,0.0033913004363790764
1017,0.19891168363600023
1018,0.5554600523739568
1019,0.7184165900473114
1020,0.614354744016512
1021,0.006421849099912538
1022,0.10424809342365389
1023,0.007931211466143642
1024,0.1253298278966012
1025,0.7420724885601008
1026,0.5703218723763107
1027,0.053582541375004754
1028,0.05839818682726372
1029,0.7284510698402137
1030,0.2084901676327695
1031,0.0031904344530746206
1032,0.039585072221951796
1033,0.08841332492469178
1034,0.09576123128759134
1035,0.4279075920983648
1036,0.668814099209271
1037,0.14253290458730847
1038,0.2358081490573582
1039,0.008822442474433577
1040,0.5205034903965724
1041,0.2787718004879969
1042,0.5812791438009064
1043,0.0029966929624901536
1044,0.05231719215856134
1045,0.0025240582723694443
1046,0.02151371490318311
1047,0.2662638401207479
1048,0.6807403817900902
1049,0.031801530700116154
1050,0.22420509357207719
1051,0.06402288098749799
1052,0.0782281663333914
1053,0.021087018413532478
1054,0.004333010158900439
1055,0.08303940214413501
1056,0.17101308526220776
1057,0.04928680122855186
1058,0.2097019899625046
1059,0.6492730205447306
1060,0.5009202159550242
1061,0.03391091075154031
1062,0.05639361066606063
1063,0.054646299066983386
1064,0.14425033939806578
1065,0.40402082851368504
1066,0.15220662239016555
1067,0.1541620159412372
1068,0.013674231944393943
1069,0.002336023781992395
1070,0.05294572395951357
1071,0.22425373544067864
1072,0.12079976165400605
1073,0.15787991424786094
1074,0.03607194584738937
1075,0.01057187610800567
1076,0.05687392703669578
1077,0.36077163101427057
1078,0.13807327305920236
1079,0.6579089723901119
1080,0.02634657250318863
1081,0.8274381484373207
1082,0.42925772845679017
1083,0.048882421921280034
1084,0.6117339884747465
1085,0.35507896355889135
1086,0.4908726359939751
1087,0.02329533958272058
1088,0.7495639822415896
1089,0.7806484447263826
1090,0.18298642183882885
1091,0.6906073741197234
1092,0.05878542536327897
1093,0.5409001504592041
1094,0.36999285813059507
1095,0.047934664056603384
1096,0.02802021108904135
1097,0.23345316209237268
1098,0.3309130054638133
1099,0.12678442431594422
1100,0.43707318991838523
1101,0.29733343590448885
1102,0.127914505913211
1103,0.04469012084551182
1104,0.02109833140172259
1105,0.09398842621581492
1106,0.007880579920881292
1107,0.05639764315070236
1108,0.0031102888269640026
1109,0.21427584518691745
1110,0.6796761329763384
1111,0.043761031907749146
1112,0.002804626205635686
1113,0.09754760458583452
1114,0.08745173439414816
1115,0.6094783514357172
1116,0.24199842934430935
1117,0.11130514422683753
1118,0.057724696562782916
1119,0.1564620634015946
1120,0.05407885790515392
1121,0.1924991119644457
1122,0.4829732339012702
1123,0.5200381205744052
1124,0.013979005975062991
1125,0.010613303740913035
1126,0.3612558688540055
1127,0.552059806118412
1128,0.1618166473774894
1129,0.509437400362642
1130,0.4102347196044115
1131,0.043510209114841145
1132,0.10277483274608636
1133,0.16879712651773746
1134,0.570671423999722
1135,0.4680253717011939
1136,0.005579238179939151
1137,0.027006867787360587
1138,0.3607134814218443
1139,0.0042958628284979075
1140,0.5810177361752255
1141,0.6532072015383243
1142,0.10718147964451295
1143,0.07416910777887191
1144,0.5273224779231318
1145,0.2762258526412137
1146,0.11677421760934827
1147,0.15920839109426813
1148,0.0039023159715637946
1149,0.038894261783642484
1150,0.34593801080487324
1151,0.4123016715205764
1152,0.5926222134296172
1153,0.0031561876044413086
1154,0.2317651793958884
1155,0.10202845229205046
1156,0.0031298898072903763
1157,0.20304150667293477
1158,0.3634854582356097
1159,0.7785707168877967
1160,0.0037544066022090934
1161,0.2918565036247292
1162,0.2974339398227411
1163,0.2124373101690514
1164,0.006538595882450936
1165,0.5825316051181566
1166,0.13514393250339196
1167,0.007550384143917987
1168,0.18942118380208398
1169,0.002463264356112179
1170,0.08026562568490316
1171,0.04822114962277655
1172,0.26202615244548094
1173,0.09075214346478745
1174,0.16673897117058334
1175,0.6061345285628351
1176,0.1764924271300149
1177,0.016506685251542197
1178,0.5896522631823545
1179,0.10261237556467936
1180,0.019925398046572673
1181,0.0069577574566624225
1182,0.27342738680169687
1183,0.05389452559121606
1184,0.10858459603557294
1185,0.14860514320613466
1186,0.6574570567323693
1187,0.6039802487443872
1188,0.0021684189200404
1189,0.10615719541426756
1190,0.0995625853668556
1191,0.026688101391868172
1192,0.2706010463903812
1193,0.45537540143654953
1194,0.6088220082987389
1195,0.028226874843784493
1196,0.11347587184150076
1197,0.02699350956642824
1198,0.015394294902738723
1199,0.22763155834268028
1200,0.09400963263238273
1201,0.012295711424490803
1202,0.012861671671252682
1203,0.504316797064924
1204,0.2657219174723892
1205,0.1902677166130558
1206,0.49086499736006356
1207,0.05338859269738878
1208,0.5217379219117543
1209,0.04288371247648211
1210,0.4280206898193771
1211,0.02445796439902426
1212,0.0802017908359208
1213,0.7715116039392009
1214,0.10015923858465052
1215,0.3641859585021374
1216,0.28950024428155297
1217,0.7561031576973896
1218,0.28129498561412636
1219,0.06503080789396457
1220,0.006984012335006075
1221,0.3733311104895315
1222,0.7525273129193318
1223,0.3435396106711497
1224,0.033894660507084125
1225,0.34544447556972785
1226,0.6710759047413992
1227,0.7215601126986109
1228,0.5578067207249251
1229,0.7150165515005854
1230,0.004604704740382479
1231,0.49610742356458565
1232,0.6421905988579456
1233,0.5924182456945147
1234,0.26204915826245
1235,0.0038749864700415027
1236,0.796888867228083
1237,0.6010757829713566
1238,0.621299692444042
1239,0.00653407257670015
1240,0.2418962774968377
1241,0.11489700301759524
1242,0.006935753347879663
1243,0.7058996841516367
1244,0.005395220102206038
1245,0.04874268390596849
1246,0.2932396257566197
1247,0.15366865005767516
